Z,A,Q,X,S,W,C,D,E,V,F,R,B,G,T,N,H,Y
25,14,2,0,0,0,7,2,0,1,0,0,1,0,7,0,0,0
20,15,2,0,0,0,8,2,0,0,0,0,7,0,5,0,0,0
29,14,2,0,0,0,9,2,0,0,0,0,2,0,1,0,0,0
38,14,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
41,13,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
40,11,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
35,7,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,12,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
