Z,A,Q,X,S,W,C,D,E,V,F,R,B,G,T,N,H,Y
29,14,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0
32,11,7,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0
27,11,8,0,0,0,6,0,0,0,0,0,4,0,1,0,0,0
15,13,9,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0
17,11,9,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0
22,10,10,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0
20,12,9,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0
16,11,9,0,0,0,17,0,0,0,0,0,3,0,1,0,0,0
20,8,7,0,0,0,13,0,0,0,0,0,8,0,1,0,0,0
36,7,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
40,6,7,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
45,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,5,7,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
34,6,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
23,7,10,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0
17,10,11,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0
19,12,11,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0
17,12,11,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0
19,12,11,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0
24,12,11,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0
28,11,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0
27,12,8,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0
25,12,7,0,0,0,10,0,0,0,0,0,2,0,1,0,0,0
17,11,8,0,0,0,13,0,0,0,0,0,5,0,3,0,0,0
